fid,alignment,distance,angle,elev_1,quatbase_1,overburden_m,fid_2,ID,SYMBOL,EINHEIT,GRUPPE,SUBGRUPPE,LITHO_SYMB,LITHOLOGIE,LITHOLOG_1,SYSTEM,SERIE1,SUBSERIE1,STUFE1,SUBSTUFE1,SERIE2,SUBSERIE2,STUFE2,SUBSTUFE2,BEARBEITUN,AENDERUNGS,AKTUALISIE,GE_NR,Shape_Leng,Shape_Area
"263",alignment,1580,179.574544110743,257.619995117188,233.282455444336,24.3375396728516,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"264",alignment,1590,179.574544110743,258.059997558594,233.439865112305,24.6201324462891,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"265",alignment,1600,179.574544110743,258.679992675781,233.595611572266,25.0843811035156,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"266",alignment,1610,179.574544110743,258.980010986328,233.751358032227,25.2286529541016,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"267",alignment,1630,179.574544110743,259.200012207031,234.062850952148,25.1371612548828,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"268",alignment,1620,179.574544110743,259.649993896484,233.907104492188,25.7428894042969,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"269",alignment,1640,179.574544110743,259.399993896484,234.218597412109,25.181396484375,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"270",alignment,1650,179.574544110743,260.089996337891,234.37434387207,25.7156524658203,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"271",alignment,1660,179.574544110743,261.369995117188,234.53010559082,26.8398895263672,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"272",alignment,1670,179.574544110743,262.859985351563,234.685852050781,28.1741333007813,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"273",alignment,1680,179.574544110743,264.380004882813,234.841583251953,29.5384216308594,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"274",alignment,1690,179.574544110743,265.649993896484,234.997344970703,30.6526489257813,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"275",alignment,1700,179.574544110743,266.959991455078,235.153091430664,31.8069000244141,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"276",alignment,1710,179.574544110743,268.649993896484,235.308837890625,33.3411560058594,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"277",alignment,1720,179.574544110743,271.25,235.466247558594,35.7837524414063,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"278",alignment,1730,179.574544110743,273.119995117188,235.621994018555,37.4980010986328,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"279",alignment,1740,179.574544110743,274.480010986328,235.777740478516,38.7022705078125,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"280",alignment,1750,179.574544110743,275.720001220703,235.933486938477,39.7865142822266,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"281",alignment,1760,179.574544110743,276.890014648438,236.089233398438,40.80078125,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"282",alignment,1770,179.574544110743,277.950012207031,236.244995117188,41.7050170898438,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"283",alignment,1780,179.574544110743,279,236.400726318359,42.5992736816406,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"284",alignment,1790,179.574544110743,279.859985351563,236.55647277832,43.3035125732422,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"285",alignment,1800,179.574544110743,280.299987792969,236.71223449707,43.5877532958984,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"286",alignment,1810,179.574544110743,280.529998779297,236.867980957031,43.6620178222656,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"287",alignment,1820,179.574544110743,280.760009765625,237.023727416992,43.7362823486328,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"288",alignment,1830,179.574544110743,281.109985351563,237.179473876953,43.9305114746094,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"289",alignment,1840,179.574544110743,281.549987792969,237.335220336914,44.2147674560547,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"290",alignment,1850,179.574544110743,282.089996337891,237.490966796875,44.5990295410156,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"291",alignment,1860,179.574544110743,282.660003662109,237.648376464844,45.0116271972656,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"292",alignment,1870,179.574544110743,283.350006103516,237.804122924805,45.5458831787109,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"293",alignment,1880,179.574544110743,283.670013427734,237.959869384766,45.7101440429688,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"294",alignment,1890,179.574544110743,284.059997558594,238.115615844727,45.9443817138672,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"295",alignment,1900,179.574544110743,284.269989013672,238.271377563477,45.9986114501953,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"296",alignment,1910,179.574544110743,284.510009765625,238.427124023438,46.0828857421875,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"297",alignment,1920,179.574544110743,284.700012207031,238.582870483398,46.1171417236328,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"298",alignment,1930,179.574544110743,284.559997558594,238.738616943359,45.8213806152344,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"299",alignment,1940,179.574544110743,284.459991455078,238.89436340332,45.5656280517578,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"300",alignment,1950,179.574544110743,284.489990234375,239.050109863281,45.4398803710938,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"301",alignment,1960,179.574544110743,284.579986572266,239.205856323242,45.3741302490234,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"302",alignment,1970,179.574544110743,284.600006103516,239.361602783203,45.2384033203125,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"303",alignment,1980,179.574544110743,284.75,239.517349243164,45.2326507568359,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"304",alignment,1990,179.574544110743,284.869995117188,239.674758911133,45.1952362060547,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"305",alignment,2000,179.574544110743,284.980010986328,239.830505371094,45.1495056152344,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"306",alignment,2010,179.574544110743,285.070007324219,239.986267089844,45.083740234375,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"307",alignment,2020,179.574544110743,285.190002441406,240.142013549805,45.0479888916016,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"308",alignment,2030,179.574544110743,285.269989013672,240.297744750977,44.9722442626953,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"309",alignment,2040,179.574544110743,285.369995117188,240.402191162109,44.9678039550781,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"310",alignment,2050,179.574544110743,285.429992675781,240.497497558594,44.9324951171875,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"311",alignment,2060,179.574544110743,285.390014648438,240.592803955078,44.7972106933594,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"312",alignment,2070,179.574544110743,285.429992675781,240.691009521484,44.7389831542969,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"313",alignment,2080,179.574544110743,285.089996337891,240.796295166016,44.293701171875,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"314",alignment,2090,179.574544110743,284.649993896484,240.901596069336,43.7483978271484,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"315",alignment,2100,179.574544110743,284.299987792969,241.006881713867,43.2931060791016,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"316",alignment,2110,179.574544110743,284.079986572266,241.118057250977,42.9619293212891,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"317",alignment,2120,179.574544110743,283.959991455078,241.233367919922,42.7266235351563,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"318",alignment,2130,179.574544110743,283.649993896484,241.360305786133,42.2896881103516,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"319",alignment,2140,179.574544110743,283.380004882813,241.475616455078,41.9043884277344,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"320",alignment,2150,179.574544110743,283.100006103516,241.590835571289,41.5091705322266,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"321",alignment,2160,179.574544110743,282.880004882813,241.705505371094,41.1744995117188,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"322",alignment,2170,179.574544110743,282.589996337891,241.825057983398,40.7649383544922,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"323",alignment,2180,179.574544110743,282.489990234375,241.951705932617,40.5382843017578,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"324",alignment,2190,179.574544110743,282.540008544922,242.084045410156,40.4559631347656,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"325",alignment,2200,179.574544110743,282.739990234375,242.216384887695,40.5236053466797,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"326",alignment,2210,179.574544110743,282.920013427734,242.348724365234,40.5712890625,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"327",alignment,2220,179.574544110743,283.089996337891,242.481063842773,40.6089324951172,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"328",alignment,2230,179.574544110743,283.549987792969,242.613403320313,40.9365844726563,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"329",alignment,2240,179.574544110743,284.010009765625,242.745742797852,41.2642669677734,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
